Image,Id,x,y,channels
4e0e41abf.jpg,new_whale,500,700,1
4e14d39e8.jpg,w_3ffae11,450,1050,3
4e1b24d7b.jpg,w_dadaa2e,600,1050,3
4e1d6c6da.jpg,new_whale,500,700,1
4e1f5e89c.jpg,w_1f429ff,652,1000,3
4e1fcf15f.jpg,new_whale,600,1050,1
4e235068c.jpg,new_whale,700,1050,3
4e237efa1.jpg,w_88aca21,701,1050,3
4e2509817.jpg,w_3b90ba7,284,1050,3
4e267f679.jpg,new_whale,525,1050,3
4e2803603.jpg,w_83a4279,700,1050,3
4e2c694d9.jpg,new_whale,450,1050,3
4e2cf9e48.jpg,w_997cda5,700,1050,3
4e30cabd9.jpg,w_e79b4d0,400,1046,3
4e3287b3c.jpg,new_whale,459,1050,3
4e35d689c.jpg,w_d947e85,359,1050,3
4e361d4dd.jpg,w_d0475b2,255,525,3
4e3915e95.jpg,w_06d2e72,667,1000,3
4e399e27c.jpg,w_a059841,549,1050,3
4e3a3f169.jpg,new_whale,600,1050,1
4e3c286a5.jpg,w_50193ae,700,1050,3
4e3c55541.jpg,new_whale,335,1050,3
4e3d223f9.jpg,new_whale,250,1050,3
4e3f49baf.jpg,new_whale,319,1050,3
4e41b9683.jpg,new_whale,500,700,1
4e43fbc78.jpg,new_whale,500,700,1
4e4474164.jpg,w_d66d8f4,321,1050,3
4e44bcb96.jpg,new_whale,233,1050,3
4e4966cee.jpg,new_whale,603,1051,1
4e4b0650f.jpg,w_9aa9809,591,1050,3
4e4bfd267.jpg,w_7e1ce0a,358,835,3
4e4c20baa.jpg,new_whale,500,700,1
4e5231fc3.jpg,w_eba33fb,500,1050,3
4e52d1a64.jpg,w_8c25681,600,1050,3
4e571a63f.jpg,w_8c25681,442,773,3
4e5c37dd1.jpg,new_whale,466,1000,1
4e5c76d74.jpg,w_e01ca20,667,1000,3
4e5e465de.jpg,w_b5d72cb,449,1050,3
4e5f00640.jpg,w_1b7eaad,345,806,3
4e5f99280.jpg,w_f3d2e31,703,1050,3
4e6290672.jpg,w_00289b1,316,1050,3
4e62cfc96.jpg,w_27597ff,670,1050,3
4e666e284.jpg,w_9cff87c,500,700,1
4e668c36b.jpg,w_efe3a39,600,1050,3
4e699b7e9.jpg,new_whale,510,1050,3
4e6b14de8.jpg,new_whale,229,1050,3
4e6c0e6da.jpg,w_04003e9,321,1050,3
4e6c7bb1e.jpg,new_whale,821,1050,3
4e6fd0c0d.jpg,new_whale,600,1050,1
4e7076696.jpg,new_whale,525,1050,3
4e738f633.jpg,w_b5657c7,525,1050,3
4e7615326.jpg,new_whale,273,1050,3
4e7c3adad.jpg,w_734f6b5,372,1050,3
4e7de08ff.jpg,new_whale,714,1000,1
4e7ebf575.jpg,w_7122684,453,1050,3
4e81f0d2c.jpg,w_491b2e5,378,567,3
4e824e5c5.jpg,w_0bc078c,566,663,3
4e83259fb.jpg,w_9c68fe8,502,1050,3
4e846773b.jpg,new_whale,691,1050,3
4e8579625.jpg,w_d05827c,699,1050,3
4e85fcdbe.jpg,w_1e99233,700,1050,3
4e8713f2d.jpg,w_7d79c77,412,1050,3
4e91d637d.jpg,w_b9d5945,695,5959,1
4e944b69d.jpg,new_whale,500,699,1
4e97f757c.jpg,new_whale,700,1050,3
4e9b31c97.jpg,new_whale,219,425,1
4e9f19fcf.jpg,new_whale,265,1050,3
4ea01a384.jpg,w_7aea0b8,451,677,3
4ea1ac9e9.jpg,new_whale,691,1050,3
4ea1bbd63.jpg,w_343f088,522,914,3
4ea2f9b5f.jpg,w_c94f151,370,1050,3
4ea6d48fe.jpg,w_51e0e04,700,1050,3
4eac92683.jpg,w_96985c1,700,1050,3
4eadc7088.jpg,w_5796069,329,1050,3
4eb32ae2e.jpg,w_c82b49f,104,246,3
4eb3d57a6.jpg,w_a2b9ae8,700,1050,3
4eb691baf.jpg,new_whale,355,1050,3
4eb9b51de.jpg,w_803ad0d,583,1050,3
4eba79ed5.jpg,w_a190a88,521,1050,3
4ebd392ef.jpg,w_c865cfd,249,608,3
4ebdc8613.jpg,new_whale,225,1050,3
4ec289101.jpg,w_be65810,208,1050,3
4ec90afbd.jpg,new_whale,367,642,3
4ecc76f95.jpg,w_98a5e5e,301,1050,3
4ed07fa9c.jpg,new_whale,528,1050,3
4ed0abdae.jpg,w_1e85eea,212,1050,3
4ed1353f4.jpg,w_6aca6f9,700,1050,3
4ed2d2e81.jpg,new_whale,450,1050,3
4ed43dd1b.jpg,w_a113b33,495,759,3
4ed48c12c.jpg,w_0bb9927,525,1050,3
4ed631be2.jpg,new_whale,450,1050,3
4ed6cd562.jpg,new_whale,525,1050,3
4ed753dd7.jpg,w_f391bb0,496,1050,3
4edaa1d57.jpg,w_97ba78a,363,1050,3
4edcab84b.jpg,new_whale,525,2700,1
4edcb8076.jpg,new_whale,525,1050,3
4ede10890.jpg,w_e2372d6,750,1050,3
4ee1fadfd.jpg,w_06619ff,526,1050,3
4ee9b5b00.jpg,new_whale,500,700,1
4eed9da1b.jpg,w_edce644,700,1050,3
4eed9e7a1.jpg,w_343f088,600,1050,3
4eef5714b.jpg,w_cfae8d8,502,1050,3
4ef0f36db.jpg,w_df27de9,795,1050,3
4ef1ea69c.jpg,w_990921b,600,1050,3
4ef51b4d0.jpg,new_whale,361,1050,3
4ef5da000.jpg,w_5510cf3,701,1050,3
4ef622128.jpg,new_whale,323,1050,3
4ef6484e9.jpg,w_dc27ce9,269,1050,3
4ef8a9e5a.jpg,w_3eae264,289,875,3
4ef8d52f3.jpg,new_whale,525,1050,3
4ef95a62a.jpg,w_228c7ee,319,638,3
4efac1c0c.jpg,w_1ff410a,584,879,3
4efc70d3b.jpg,new_whale,600,1050,3
4f002be3d.jpg,w_38c6a8d,288,1050,3
4f0120859.jpg,w_733f661,600,1050,3
4f02ab637.jpg,new_whale,292,673,1
4f031c62a.jpg,w_bd1c3d5,600,1050,3
4f04a558d.jpg,w_b71ac68,200,320,3
4f065a503.jpg,new_whale,480,1050,3
4f0be568a.jpg,w_0b1e4a6,333,1050,3
4f0be7a51.jpg,w_3da0eae,375,1050,3
4f0c840ad.jpg,new_whale,125,327,3
4f0ff0d9e.jpg,new_whale,479,1050,3
4f112fe10.jpg,new_whale,607,944,1
4f178ec06.jpg,w_3815890,633,1050,3
4f17c419b.jpg,w_7709151,700,1050,3
4f19ebb16.jpg,new_whale,572,886,3
4f19fdcc7.jpg,w_5520ce2,469,840,1
4f1a5613f.jpg,new_whale,450,1050,3
4f1b79464.jpg,w_bfcad53,704,1045,3
4f1eda7c4.jpg,w_1029215,734,1015,1
4f1f9542c.jpg,new_whale,584,879,3
4f2136caa.jpg,w_f8511e9,700,1050,3
4f29124ec.jpg,w_5a2634c,700,1050,3
4f2a16f7d.jpg,new_whale,500,700,1
4f2b8ae27.jpg,new_whale,105,191,3
4f2ed7d37.jpg,w_639867f,700,1050,3
4f309f2de.jpg,w_9060d27,172,700,3
4f35282fd.jpg,new_whale,381,675,1
4f37e3312.jpg,new_whale,557,835,3
4f3966d79.jpg,w_d405854,334,1050,3
4f3d75ae1.jpg,w_5258623,700,1050,3
4f3fb52f0.jpg,w_58afeb2,750,1050,3
4f4187123.jpg,w_2cd7341,751,1050,3
4f4205526.jpg,w_15805cd,601,1050,3
4f4247d98.jpg,new_whale,600,1050,3
4f495a9c8.jpg,w_012678c,371,1050,3
4f4fb6075.jpg,new_whale,500,700,1
4f587f3a5.jpg,w_d9c9d8d,525,1050,3
4f59c2965.jpg,new_whale,691,1050,3
4f5afe01c.jpg,w_cde1082,595,1050,3
4f5e60797.jpg,w_40a8585,382,573,3
4f62c65df.jpg,w_32043b0,700,1050,3
4f632ebea.jpg,new_whale,414,1673,1
4f633a473.jpg,w_ad7b758,310,724,3
4f63edddc.jpg,w_17be6f2,533,1050,3
4f64dc6c5.jpg,w_abc5af2,466,1050,3
4f662fa80.jpg,w_d875f4d,434,1050,3
4f677c771.jpg,w_91005b3,270,1050,3
4f690cff0.jpg,new_whale,500,700,1
4f69490ca.jpg,w_46796cc,124,297,3
4f6ab3f1b.jpg,w_a112639,357,715,3
4f6ae6ccb.jpg,w_6cda039,700,1050,3
4f6dca76e.jpg,w_53ce2e1,411,1050,3
4f6e2c000.jpg,w_6c777a0,600,1050,3
4f72b1b40.jpg,w_e5ab551,434,1050,3
4f758bf97.jpg,new_whale,661,888,3
4f75c32a6.jpg,w_3643be7,600,1050,3
4f7706e20.jpg,w_6f0cbe3,592,1050,3
4f7b7ce5c.jpg,w_36bbd71,241,1050,3
4f7d9a0de.jpg,w_653099f,600,920,3
4f7e6a417.jpg,new_whale,451,1050,3
4f7efdb64.jpg,w_dea40e2,599,960,3
4f818cae2.jpg,w_94e136e,412,1050,3
4f81cda77.jpg,w_861e504,450,1050,3
4f84df5a8.jpg,new_whale,700,1050,3
4f85396a4.jpg,new_whale,525,1050,3
4f8a63220.jpg,new_whale,500,700,1
4f8f4c78d.jpg,w_6e97ef4,313,1050,3
4f9122ed2.jpg,w_b7babc0,352,1050,3
4f93de1d5.jpg,w_2b4b82e,591,1050,3
4f9403342.jpg,w_cbcb5ed,600,1050,1
4f96d946f.jpg,w_8092f18,246,648,3
4f987e4b7.jpg,w_23a388d,600,1050,3
4f9b3146a.jpg,w_108b2ed,490,695,3
4f9b9b23c.jpg,w_0b7ce1e,700,1050,3
4f9be29bd.jpg,w_ac2574c,316,554,3
4f9e0f37e.jpg,w_e8ab3c8,700,1050,3
4f9e431aa.jpg,w_ffa542b,700,1050,3
4f9fe4843.jpg,new_whale,701,1050,3
4fa1367d8.jpg,w_0a619af,422,1050,3
4fa16ad3a.jpg,new_whale,584,879,3
4fa2c0ef4.jpg,w_e64cf9a,677,1015,3
4fa457dc6.jpg,w_62fc862,631,1050,3
4fa515fc2.jpg,w_85923bb,405,630,1
4fa5b770d.jpg,w_d0528f6,450,1050,3
4fa74b975.jpg,w_2a1a125,495,990,3
4fa83ec0a.jpg,w_0277a07,257,599,3
4fa94d7be.jpg,w_04003e9,724,1050,3
4facdfef6.jpg,w_16df050,718,1050,3
4fad5eb5f.jpg,new_whale,759,1050,3
4fb17c189.jpg,w_502e72f,127,255,3
4fb67dfbb.jpg,w_550ca18,305,1050,3
4fb8d7843.jpg,w_8193215,525,1050,3
4fbd10c7c.jpg,new_whale,526,847,3
4fc8991f1.jpg,new_whale,237,552,3
4fcee5a2d.jpg,new_whale,396,744,3
4fd6c45b8.jpg,w_1e85eea,700,1050,3
4fd6d24f5.jpg,new_whale,600,1050,3
4fd7552c5.jpg,w_46796cc,646,1050,3
4fd805836.jpg,new_whale,705,1050,3
4fde1d83f.jpg,w_fad9574,700,1050,3
4fe088b32.jpg,w_b397217,701,1050,3
4fe3ddd4d.jpg,new_whale,713,1050,3
4fe46a8d0.jpg,w_0369a5c,450,1050,3
4fe66198b.jpg,w_8a1b71c,579,868,3
4fe8b86d5.jpg,w_efa895a,555,957,1
4ff13404b.jpg,new_whale,500,700,1
4ff2cc2ca.jpg,w_fd6a3ad,600,1050,3
5001d9598.jpg,new_whale,571,1050,3
500216a64.jpg,new_whale,450,1050,3
5003d7331.jpg,w_0fdf741,257,1050,3
5006892bb.jpg,w_378bf61,382,1050,3
5009f6670.jpg,w_6ea9231,700,1050,3
500bb560e.jpg,w_700ebb4,219,564,3
500f34e08.jpg,new_whale,681,3355,1
501418ca3.jpg,new_whale,600,1050,1
50175f8ec.jpg,new_whale,356,830,3
50190230c.jpg,new_whale,277,1050,3
5019aadf4.jpg,w_7388288,700,1050,3
501d4b884.jpg,w_a9304b9,700,1050,3
50209b17b.jpg,new_whale,664,927,3
5021b21b1.jpg,w_fa2ec89,297,1050,3
5022d0ec2.jpg,w_b1c8a8b,500,700,1
50248cf30.jpg,new_whale,685,1050,3
502513a84.jpg,new_whale,252,441,3
5028b089a.jpg,new_whale,701,1050,3
502c5a117.jpg,w_f9bffb5,490,698,1
502ca1bc4.jpg,new_whale,700,1050,3
502e646c1.jpg,w_d066c0a,323,1050,3
502f2de3e.jpg,w_5d90c48,600,1050,3
502fe48e2.jpg,new_whale,600,1050,3
5030602f2.jpg,w_a10e633,525,1050,3
5033cf257.jpg,w_bb2cbcf,402,1050,3
50342537a.jpg,w_5ed2a38,147,1050,3
503c59246.jpg,new_whale,500,700,1
503f485b7.jpg,w_9b5109b,700,1050,3
5042025dc.jpg,w_73d71d2,273,1050,3
504ab9c71.jpg,new_whale,518,1050,3
50529779f.jpg,new_whale,600,1050,1
5052ba42e.jpg,new_whale,765,1050,3
5053bb4b3.jpg,w_26ba5fd,490,1050,3
505711f17.jpg,w_89a0473,525,1050,3
5058ed860.jpg,new_whale,450,1050,3
505cd3efc.jpg,new_whale,525,1050,3
505e859e3.jpg,w_242fb46,600,1050,3
5065204d1.jpg,w_c073f96,700,1050,3
5069462c7.jpg,new_whale,450,1050,3
5069af2f0.jpg,w_b3ca4b7,700,1050,3
506f96c18.jpg,new_whale,435,1050,3
506fad5ba.jpg,w_3b71107,450,1050,3
5071a4f2d.jpg,new_whale,438,700,1
5079f45cb.jpg,new_whale,600,1050,3
5081cfdd8.jpg,w_4689352,565,901,1
508567283.jpg,w_609529a,748,1050,3
508d1c8f9.jpg,new_whale,450,1050,3
508f2b2bd.jpg,new_whale,600,1050,3
508f7822f.jpg,w_95b8b64,139,325,3
508fd7045.jpg,w_f8bb266,373,1050,3
509301942.jpg,w_5688262,700,1050,3
5094e6fcf.jpg,w_be4f189,782,968,3
509919ca6.jpg,w_e07b79f,264,1050,3
509b52938.jpg,w_9739508,361,1050,3
50a1a4e39.jpg,new_whale,723,1557,1
50a292567.jpg,w_3815890,620,1050,3
50a4b99a7.jpg,w_c5c01af,171,1050,3
50a5bdf28.jpg,w_7c5b20d,642,963,3
50a896ac7.jpg,w_da16ee8,487,1050,3
50add5a7b.jpg,new_whale,397,925,3
50b0dfde4.jpg,new_whale,380,1050,3
50b25b545.jpg,w_91b678a,630,1050,3
50b7c64f3.jpg,new_whale,600,900,3
50b87cb6f.jpg,new_whale,563,875,1
50b8f3b0a.jpg,w_68df91a,584,879,3
50bf3ee6e.jpg,new_whale,645,1050,3
50c11a1d3.jpg,w_12cc52d,600,920,3
50c18c0b8.jpg,w_c16cb2c,703,1050,3
50c3ce788.jpg,new_whale,600,1050,1
50c5adeb5.jpg,new_whale,526,970,1
50c683e23.jpg,w_62b631e,447,1050,3
50c9a2a29.jpg,new_whale,284,1050,3
50cd1a156.jpg,w_3a241cf,527,1050,3
50cd52cd3.jpg,new_whale,294,1050,3
50d49b0c5.jpg,w_90336d0,325,758,3
50d8735e9.jpg,new_whale,700,1050,3
50da0f4dc.jpg,w_8a6a8d5,459,1050,3
50dac45c4.jpg,new_whale,675,1418,1
50e0f92fa.jpg,w_64404ac,450,1050,3
50e40c760.jpg,w_6658081,434,1050,3
50e48ba76.jpg,new_whale,377,566,3
50e5c2e48.jpg,w_5bf792a,479,1050,3
50eb619f7.jpg,new_whale,498,871,1
50eca13a6.jpg,w_0a155b9,630,1050,3
50fc1d5bb.jpg,w_7ed8dac,525,1050,3
50fd54bdf.jpg,w_a2a40d2,418,976,3
50fee4a03.jpg,new_whale,525,1050,3
510604444.jpg,w_b71ac68,630,1050,3
51072b758.jpg,w_04003e9,450,1050,3
5108219f9.jpg,w_68fc65d,455,1050,3
51099d76b.jpg,new_whale,600,1050,3
510c93292.jpg,w_3fadd3e,515,902,3
5110dea1d.jpg,new_whale,600,1050,1
51117e923.jpg,new_whale,500,700,1
511540bb9.jpg,w_700ebb4,599,1050,3
5117e04c0.jpg,w_b3ca4b7,590,1050,3
511834bc3.jpg,w_fd3e556,470,1050,3
51187ba11.jpg,w_302799d,302,1050,3
511d9b173.jpg,w_c16cb2c,420,894,3
511f49e5d.jpg,w_038dfc0,525,1050,3
5120debea.jpg,new_whale,367,975,3
512a74c87.jpg,w_b950c88,733,1050,3
512afbb20.jpg,w_28218e1,600,1050,3
512da06f8.jpg,w_c2397a4,525,1050,3
513a9df76.jpg,w_c4c380f,667,1000,3
513dbdd0c.jpg,w_44a6509,257,687,3
513dfbb94.jpg,new_whale,283,1050,3
513e20672.jpg,w_0a619af,329,1050,3
513f4e7d0.jpg,w_4132bb8,450,900,3
514022f04.jpg,new_whale,700,1050,3
5142547af.jpg,w_1e85eea,352,1050,3
5151783ee.jpg,w_234713b,423,635,3
515232147.jpg,w_647da1f,452,1050,3
51523f267.jpg,new_whale,556,1002,1
5155d3f78.jpg,w_4735be5,287,1050,3
5158eada8.jpg,new_whale,557,969,1
515983007.jpg,new_whale,476,828,1
515a8ccba.jpg,w_c55519c,736,1050,3
515d6eb11.jpg,w_9b5109b,700,1050,3
51616faf5.jpg,w_4135cb8,241,1050,3
51617dd46.jpg,w_b7ad0fb,591,886,3
51729898a.jpg,w_6caff0f,700,1050,3
517458de3.jpg,w_9e591f3,700,1050,3
517779b2a.jpg,new_whale,450,1050,3
517a913e5.jpg,w_0f031ca,105,183,3
51803ecbc.jpg,w_89d9699,525,1050,3
518140789.jpg,w_accb0cb,200,767,3
5182ad4fb.jpg,w_50f8a28,317,967,3
518578cda.jpg,w_c82dafb,525,1050,3
51889e692.jpg,new_whale,269,1050,3
518aa17f3.jpg,w_db30d65,320,1050,3
518d42eb1.jpg,w_d2b440e,281,1050,3
518e89ebe.jpg,new_whale,291,1050,3
518e9b126.jpg,new_whale,759,1050,3
5192f0bcf.jpg,w_e210cb5,528,720,3
5193db4fe.jpg,new_whale,600,1050,3
519a90cc6.jpg,new_whale,600,1050,1
519d17b05.jpg,w_a9304b9,700,1050,3
51a25bbff.jpg,w_c8bbb43,521,1050,3
51a4c305f.jpg,new_whale,500,1050,3
51a85ca1d.jpg,w_61e136d,271,1050,3
51a88d988.jpg,new_whale,300,525,3
51a8fe7f6.jpg,w_d405854,324,1050,3
51acbd3f4.jpg,w_ea902fb,254,1050,3
51ae55704.jpg,w_23a388d,618,1050,3
51affc761.jpg,w_e52ff99,525,1050,3
51b358f5a.jpg,w_5650932,750,1050,3
51b728aca.jpg,w_c684a38,405,1050,3
51b73b56d.jpg,w_46c4c49,414,966,3
51b8f56e3.jpg,new_whale,304,532,3
51bbae7af.jpg,new_whale,349,1050,3
51bf30eca.jpg,new_whale,581,500,3
51c23b42e.jpg,w_2c94198,450,1050,3
51c2def49.jpg,w_26ba5fd,220,1050,3
51c423dd1.jpg,new_whale,450,1050,3
51c9150c2.jpg,w_7a427f2,525,1050,3
51ce25ad7.jpg,new_whale,487,813,3
51d2dd610.jpg,w_05f8c99,700,1050,3
51d4328ca.jpg,new_whale,397,700,1
51db79496.jpg,new_whale,701,1050,3
51dc4ed6c.jpg,w_f648d33,376,1050,3
51df9ed46.jpg,w_92ac4b2,700,1050,3
51e0d464e.jpg,new_whale,600,1050,1
51e16ad71.jpg,new_whale,378,1050,3
51e3b4dce.jpg,new_whale,669,1050,3
51e4a357d.jpg,w_4562f42,600,900,3
51e7efb28.jpg,new_whale,563,1049,1
51f188868.jpg,w_e5203ea,384,969,3
51f1e823b.jpg,w_ee05147,375,1050,3
51f5701fd.jpg,w_9c68fe8,700,1050,3
51f7225f9.jpg,new_whale,600,1050,1
51fe93fb2.jpg,w_e01ca20,456,1050,3
5202eb3f9.jpg,w_171dc55,406,1050,3
520487c5b.jpg,new_whale,575,1050,3
520a418fc.jpg,new_whale,684,1050,3
520bb218f.jpg,new_whale,294,441,3
520d5566c.jpg,w_20c0bc0,418,976,3
520d5b86b.jpg,new_whale,411,719,3
521255ad1.jpg,w_fc6dd24,700,1050,3
5215b7b46.jpg,new_whale,700,1050,3
52180ac9d.jpg,w_9eb2d2a,667,1000,3
52188a723.jpg,w_e906edd,600,1050,3
52196ec9d.jpg,w_bfe77d0,749,1050,3
521aa321a.jpg,new_whale,700,1050,3
522379456.jpg,w_6f0cbe3,600,1050,3
522637262.jpg,w_5796069,480,1050,3
52274025e.jpg,new_whale,600,1050,1
522897d8b.jpg,w_83a4279,239,605,3
5228b1fb6.jpg,new_whale,188,438,3
522e73edd.jpg,new_whale,642,963,3
523200042.jpg,w_14bfbe2,701,1050,3
5233e6139.jpg,w_02469a1,380,887,3
5233eb682.jpg,new_whale,600,1050,1
5235ee409.jpg,w_83cc0ec,700,1050,3
523653a6b.jpg,new_whale,563,875,1
52387dfca.jpg,new_whale,763,1050,3
524253588.jpg,w_4ab3420,700,1050,3
524708bcb.jpg,w_79843ce,525,1050,3
525152d37.jpg,w_5077be0,355,976,3
52561d733.jpg,new_whale,309,541,1
5256ea33f.jpg,new_whale,412,1000,1
5258545ec.jpg,w_4112f9a,556,974,3
525a46453.jpg,w_3a91b10,361,1050,3
525e00d3b.jpg,w_88e4537,667,1000,3
525fce86d.jpg,w_d0728b9,275,721,3
52608ab57.jpg,w_2a1a125,526,1050,3
52612912a.jpg,w_c9cf75d,678,1434,1
526554871.jpg,new_whale,518,1036,3
52688d5d0.jpg,w_6f9f759,322,624,3
526cf52e2.jpg,new_whale,600,1050,1
526fdd865.jpg,w_fd6a3ad,476,1050,3
5271b2ccd.jpg,w_b3ca4b7,320,920,3
5279c6427.jpg,new_whale,471,707,3
527aa7d1b.jpg,new_whale,391,1050,3
527b39fa4.jpg,w_1419d90,458,1050,3
527cd75e6.jpg,w_a9304b9,700,1050,3
5280ea5c6.jpg,w_662530e,347,1050,3
528737bb7.jpg,new_whale,652,1000,3
52886d920.jpg,new_whale,450,702,1
52904ec9f.jpg,w_49e0d44,584,879,3
52906f67e.jpg,w_8936c44,525,1050,3
5291a96ea.jpg,w_3643be7,445,1050,3
52930ba58.jpg,w_53feb91,700,1050,3
52968a523.jpg,new_whale,400,700,1
52971d3e3.jpg,new_whale,299,1050,3
529743781.jpg,w_e9e413e,600,1050,3
5297b6c40.jpg,w_34120de,630,1050,3
529b6738c.jpg,new_whale,484,1050,3
529cf7f00.jpg,w_f276da3,512,1050,3
529f208ab.jpg,new_whale,399,1050,3
52a109ba3.jpg,new_whale,416,1265,1
52a223f95.jpg,new_whale,418,627,3
52a505271.jpg,new_whale,773,2295,1
52a9717be.jpg,new_whale,618,927,3
52ac25c54.jpg,w_22cdc5f,245,845,3
52af163a3.jpg,w_a6a732d,370,1050,3
52af5ac1d.jpg,new_whale,600,1050,1
52afe7eb3.jpg,new_whale,700,1050,3
52b3fb316.jpg,w_d71a790,258,932,3
52b463c68.jpg,w_a5b6ea7,297,1050,3
52bbe4c5f.jpg,w_14e5fe2,700,1050,3
52bcd73c7.jpg,new_whale,338,790,3
52c09de62.jpg,w_7203b68,525,1050,3
52c0dfa59.jpg,new_whale,450,1050,3
52c3e7808.jpg,w_fb4f74a,332,1050,3
52c905c5c.jpg,w_d1b3a00,525,1050,3
52c9ae87b.jpg,new_whale,500,700,1
52cec84c8.jpg,w_2e69752,730,1050,3
52cf48a6b.jpg,new_whale,466,940,3
52cfe9d06.jpg,new_whale,600,1050,3
52d11de9f.jpg,new_whale,274,1050,3
52d15a86f.jpg,w_83cc0ec,309,1050,3
52d690916.jpg,new_whale,525,1050,3
52d971730.jpg,w_f119baa,258,1050,3
52dc35c99.jpg,new_whale,450,1050,3
52e07ace4.jpg,w_47aa042,614,921,3
52e0fe943.jpg,w_0cbf1b3,700,1050,3
52e180174.jpg,w_6aa9d4e,811,1050,3
52e3557b3.jpg,w_0c5f019,700,1050,3
52ec0976b.jpg,new_whale,614,1050,3
52f37c0ca.jpg,w_fbf7d73,700,1050,3
52fb69ef4.jpg,w_6b9af3a,257,1050,3
52fd38dc1.jpg,w_a8c2847,599,1050,3
530272690.jpg,new_whale,747,1050,3
53040af7f.jpg,w_e11afff,490,857,3
5306ce5e5.jpg,new_whale,624,1050,3
5307bee4d.jpg,new_whale,600,1050,3
530a1cc6d.jpg,w_e2d8b09,525,1050,3
531286752.jpg,new_whale,700,1050,3
5312c03bf.jpg,w_dea40e2,695,1050,3
5317edfd4.jpg,w_d236b51,490,695,1
531a16e04.jpg,w_16df050,476,871,3
531bc37db.jpg,new_whale,274,479,3
531e82ef9.jpg,w_72f3685,600,1050,3
531fa5912.jpg,new_whale,667,1000,3
532211939.jpg,w_8230e8f,700,1050,3
532468dab.jpg,new_whale,400,701,1
53293c1ea.jpg,w_6cda039,450,1050,3
532a3fe5f.jpg,new_whale,500,700,1
532c79a37.jpg,w_5816f86,350,818,3
532cbc031.jpg,w_d3baa35,292,1050,3
533150966.jpg,w_50e8d58,600,1050,3
5331dca6a.jpg,w_bc677de,482,1050,3
533329c32.jpg,w_dea40e2,731,1050,3
533504534.jpg,w_2b65b34,262,826,3
5336ac99b.jpg,w_fd3e556,450,1050,3
533871394.jpg,new_whale,742,1108,1
533f96782.jpg,w_51fc1fc,317,758,3
534001e4c.jpg,w_11d8c70,560,1050,3
534093323.jpg,w_18934ab,450,900,3
534284730.jpg,new_whale,555,729,3
5342e53d1.jpg,new_whale,600,1050,1
53476f77b.jpg,w_31438a5,450,900,3
534ab659f.jpg,w_e2530bf,450,900,3
5353216d6.jpg,w_36bbd71,342,1050,3
53540b6f2.jpg,new_whale,287,553,3
5354272d6.jpg,w_c25d2d1,609,1050,3
53565e549.jpg,new_whale,732,1600,1
5357d3ab6.jpg,new_whale,606,1050,3
535a611be.jpg,new_whale,450,1050,3
535ed8a87.jpg,new_whale,500,700,1
535f23a66.jpg,w_950c471,443,1050,3
53613fa13.jpg,w_08630fd,537,1050,3
5361efb51.jpg,w_22f2567,700,1050,3
5363327d6.jpg,w_ac2c28e,451,1050,3
53669dd83.jpg,w_92a47eb,450,1050,3
536905f44.jpg,w_dc76f1c,330,1050,3
536b3aeaa.jpg,w_efbdcbc,700,1050,3
5373691d4.jpg,w_b4d0c14,317,1050,3
5374d2558.jpg,new_whale,500,700,1
537b6b9a8.jpg,new_whale,600,1050,1
5381c7ed3.jpg,w_686bbcb,242,1050,3
5389be923.jpg,w_06e4776,389,1050,3
538eb9102.jpg,w_3de579a,600,1050,3
538f9f498.jpg,new_whale,347,607,3
5390152f0.jpg,new_whale,204,477,3
5391283ef.jpg,w_5a2634c,700,1050,3
539272960.jpg,w_5d1c9eb,586,1025,3
53950d512.jpg,new_whale,449,1050,3
53952ef60.jpg,w_edce644,238,460,3
53968ca4d.jpg,w_fe87282,681,1050,3
5396a7034.jpg,new_whale,398,696,3
539c7cfcd.jpg,new_whale,486,851,3
53a3ead5f.jpg,new_whale,525,1050,3
53ae827ab.jpg,new_whale,705,1050,3
53afe1a89.jpg,w_56c9d4e,738,1050,3
53b3c5ab9.jpg,new_whale,525,1050,3
53b845b3b.jpg,new_whale,579,1050,1
53bb428e9.jpg,w_b210a87,700,1050,3
53bb483de.jpg,w_d83d524,574,861,3
53be367a4.jpg,w_6189444,368,1050,3
53bef22bb.jpg,w_92f4498,1013,1014,3
53c11c462.jpg,w_7677b27,525,1050,3
53c155eaa.jpg,new_whale,700,1050,3
53c38d05a.jpg,w_f74a89e,450,1050,3
53c483ab5.jpg,w_4ff2f4a,331,1050,3
53cb1c9b1.jpg,w_b7ec7f8,494,1050,3
53d158a3b.jpg,w_518a722,750,1050,3
53d217348.jpg,new_whale,592,1050,1
53d478023.jpg,new_whale,450,1050,3
53d82969e.jpg,w_18a06fd,434,1050,3
53d84ff28.jpg,w_5d35047,681,1050,3
53d9c8700.jpg,w_0e1eccb,700,1050,3
53dbcaa94.jpg,new_whale,591,885,3
53e1560fd.jpg,w_02c7e9d,321,1050,3
53e242bd9.jpg,new_whale,741,2020,1
53e84aa0a.jpg,new_whale,600,1050,1
53ea71ce6.jpg,w_be1f602,573,1050,3
53ed3ece5.jpg,new_whale,516,672,3
53efd45da.jpg,w_59052ad,450,1050,3
53f2dd9f3.jpg,new_whale,468,819,3
53f504f45.jpg,w_242fb46,224,591,3
53f5fe7bd.jpg,new_whale,525,1050,3
